"Identification de la station","Nom de la station","Province/Territoire","Bassin","Latitude","Longitude","Agence d'exploitation","Calendrier d'opération","Mois de début","Mois de fin","Status"
"03AC001","BELL (RIVIERE) A SENNETERRE-2","QC","03","48.35139","-77.27333","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AC002","MEGISCANE (RIVIERE) PRES DE MEGISCANE","QC","03","48.33694","-77.08000","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AC004","BELL (RIVIERE) EN AMONT DU LAC MATAGAMI","QC","03","49.75306","-77.61444","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"03AC005","BELL (RIVIERE) A SENNETERRE-1","QC","03","48.31889","-77.30389","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AC006","BELL (RIVIERE) A SENNETERRE-3","QC","03","48.38778","-77.23083","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AC007","MEGISCANE (RIVIERE) EN AMONT DU LAC PARENT","QC","03","48.37111","-77.11861","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AC008","BELL (RIVIERE) A SENNETERRE-4","QC","03","48.38750","-77.23833","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AC009","BELL (RIVIERE) A RAPIDES-DE-CEDRES","QC","03","49.01083","-77.06333","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Divers",,,"Fermée"
"03AC010","VILLEBON (LAC)","QC","03","48.03111","-77.34139","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AD001","NOTTAWAY (RIVIERE) A LA TETE DU LAC SOSCUMICA","QC","03","50.13444","-77.42111","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AD002","ALLARD (RIVIERE)","QC","03","49.78361","-77.82750","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03BA001","MISTASSINI (LAC)","QC","03","50.41111","-73.87500","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03BA003","TEMISCAMIE (RIVIERE) PRES DE LAC ALBANEL","QC","03","51.08333","-72.87778","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03BB001","RUPERT (RIVIERE DE) A LA SORTIE DU LAC MISTASSINI","QC","03","51.04194","-73.81028","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03BB002","RUPERT (RIVIERE DE) ET LE CHENAL CHIPASTOUC","QC","03","51.04194","-73.81028","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03BB003","MARTE (RIVIERE A LA) PRES DE LA RIVIERE DE RUPERT","QC","03","51.31750","-76.33917","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03BC001","NEMISCAU (LAC)","QC","03","51.31444","-76.90944","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03BC002","RUPERT (RIVIERE DE) EN AVAL DU LAC NEMISCAU","QC","03","51.44861","-76.86639","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03BD001","BROADBACK (RIVIERE) EN AMONT DU LAC EVANG","QC","03","50.78722","-76.72028","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03BD002","BROADBACK (RIVIERE) A LA SORTIE DU LAC QUENONISCA","QC","03","50.74583","-76.38778","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"03BE001","BROADBACK (RIVIERE) EN AVAL DE LA RIVIERE OUASOUAGAMI","QC","03","51.18500","-77.43306","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03BF001","PONTAX (RIVIERE) À 60,4 KM DE L'EMBOUCHURE","QC","03","51.53361","-78.09667","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"03CA001","EASTMAIN (RIVIERE) EN AMONT DE LA RIVIERE CAUOUATSTACAU","QC","03","52.02639","-73.36056","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03CB001","EASTMAIN (RIVIERE) EN AVAL DE LA RIVIERE A L'EAU CLAIRE","QC","03","52.19722","-75.99194","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03CB002","EAU CLAIRE (RIVIERE A L') PRES DE LA RIVIERE EASTMAIN","QC","03","52.21222","-75.88694","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03CB003","EAU CLAIRE (RIVIERE A L')","QC","03","52.21556","-75.87750","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03CB004","EASTMAIN (RIVIERE) A LA TETE DE LA GORGE PROSPER","QC","03","52.17111","-74.59222","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03CC001","EASTMAIN (RIVIERE) A LA TETE DE LA GORGE DE BASILE","QC","03","52.24556","-78.07250","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03CC002","RAPIN (RUISSEAU)","QC","03","52.34167","-77.09194","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03CD001","GIARD (RIVIERE)","QC","03","52.77056","-76.16028","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03CD002","OPINACA (RIVIERE) EN AMONT DE LA RIVIERE GIARD-2","QC","03","52.72222","-75.99444","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03CE001","GIPOULOUX (RIVIERE)","QC","03","52.65222","-76.18611","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03CE002","OPINACA (RESERVOIR) A LA DIGUE OA-10","QC","03","52.37639","-76.77361","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DA001","NICHICUN (LAC)","QC","03","53.20111","-70.90000","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DA002","GRANDE RIVIERE (LA) EN AVAL DU LAC PUISSEAUX","QC","03","53.59944","-71.19333","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"03DB001","POUTRE (RUISSEAU)","QC","03","53.73417","-76.94806","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03DB002","KANAAUPSCOW (RIVIERE) EN AMONT DU RUISSEAU POUTRE","QC","03","53.75333","-76.98833","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DB003","KANAAUPSCOW (RIVIERE) EN AMONT DU RUISSEAU POUTRE-2","QC","03","53.75639","-76.97750","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DB004","KANAAUPSCOW (RIVIERE) EN AMONT DE LA RIVIERE GRIAULT","QC","03","54.24500","-76.16806","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"03DC001","GRANDE RIVIERE (LA) EN AVAL DE LA RIVIERE SAKAMI","QC","03","53.68194","-76.79000","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03DC002","GRANDE RIVIERE (LA) EN AMONT DE LA RIVIERE DE PONTOIS","QC","03","53.62778","-74.52750","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DC003","LAFORGE (RIVIERE) PRES DE LA GRAND RIVIERE","QC","03","53.93611","-73.46889","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DC004","VINCELOTTE (LAC) A SON EXUTOIRE SUD","QC","03","54.24028","-72.46667","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"03DC005","FONTANGES (BASSIN) A LA DIGUE KD-15","QC","03","54.58333","-71.27500","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03DD001","MASTA (CHENAL) EN AVAL DE LA RIVIERE DE PONTOIS","QC","03","53.25250","-74.62917","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03DD002","DE PONTOIS (RIVIERE) EN AMONT DE LA RIVIERE SAKAMI","QC","03","53.16750","-74.47306","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03DD003","DE PONTOIS (RIVIERE) PRES DE LA GRANDE RIVIERE","QC","03","53.62056","-74.70528","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DD004","MASTA (CHENAL) EN AVAL DE LA RIVIERE DE PONTOIS-1","QC","03","53.24722","-74.63056","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03DD005","DE PONTOIS (RIVIERE) EN AVAL DE LA RIVIERE SAKAMI","QC","03","53.28444","-74.74778","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DE001","SAKAMI (RIVIERE) PRES DE LA GRANDE RIVIERE","QC","03","53.65444","-76.64361","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DE002","SAKAMI (RIVIERE) EN AMONT DU LAC SAKAMI","QC","03","53.43611","-76.19167","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DE003","SAKAMI (RIVIERE) EN AVAL DE LA RIVIERE DE PONTOIS-1","QC","03","53.25806","-74.79417","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03DE004","SAKAMI (RIVIERE) EN AVAL DE LA RIVIERE DE PONTOIS-2","QC","03","53.25806","-74.79417","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03DE005","SAKAMI (RIVIERE) A LA SORTIE DU LAC SAKAMI","QC","03","53.46806","-76.67972","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"03DE006","SAKAMI (LAC)","QC","03","53.41139","-76.72750","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03DE007","FREGATE (LAC DE LA)","QC","03","53.16250","-74.82083","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03DF001","GRANDE RIVIERE (LA) EN AVAL DE LA RIVIERE ACAZI","QC","03","53.73000","-78.57333","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03DF002","GRANDE RIVIERE (LA) AU CENTRALE LG-2","QC","03","53.79361","-77.52389","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"03EA001","BALEINE (GRANDE RIVIERE DE LA) A LA SORTIE DU LAC BIENVILLE","QC","03","54.84917","-73.98361","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03EA002","BIENVILLE (LAC)","QC","03","55.03333","-73.36667","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03EA004","BALEINE (GRANDE RIVIERE DE LA) A LA SORTIE DU LAC MAGNE","QC","03","55.26000","-71.20389","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03EC001","DENYS (RIVIERE) PRES DE LA GRANDE RIVIERE DE LA BALEINE","QC","03","55.00833","-77.06389","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03ED001","BALEINE (GRANDE RIVIERE DE LA) EN AMONT DE LA RIVIERE DENYS-1","QC","03","55.23750","-76.98389","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"03ED002","BALEINE (GRANDE RIVIERE DE LA) PRES DE L'EMBOUCHURE","QC","03","55.28611","-77.58722","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03ED003","BALEINE (GRANDE RIVIERE DE LA) EN AMONT DE LA RIVIERE DENYS","QC","03","55.22389","-77.07917","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03ED004","COATS (RIVIERE) PRES DE LA GRANDE RIVIERE DE LA BALEINE","QC","03","55.39500","-77.03583","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"03EE001","ROGGAN (RIVIERE) PRES DE L'EMBOUCHURE","QC","03","54.42306","-79.34611","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03EE003","ANISTUWACH (RIVIERE) A LA SORTIE DU LAC PISTINIKW","QC","03","54.41500","-78.80333","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03FA002","NASTAPOCA (RIVIERE) PRES DE L'EMBOUCHURE","QC","03","56.86111","-76.20833","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03FA003","LOUPS MARINS (LAC DES) DANS LE BASSIN VERSANT DE LA RIVIÈRE NASTAPOCA","QC","03","56.45444","-74.23139","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"03FA004","NASTAPOCA (RIVIERE) A LA SORTIE DES LACS SAINDON","QC","03","55.77556","-73.42083","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03FB001","EAU CLAIRE (RIVIERE A L') A LA SORTIE DU LAC L'EAU CLAIRE","QC","03","56.16944","-74.38833","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03FB002","NORD (RIVIERE DU) PRES DE L'EMBOUCHURE","QC","03","56.53444","-76.21417","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03FB004","EAU CLAIRE (RIVIERE A L') EN AMONT DU LAC GUILLAUME-DELISLE","QC","03","56.18778","-75.54028","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03FC001","BOUTIN (RIVIERE) EN AVAL DU CHENAL QUENET","QC","03","55.75917","-75.83194","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03FC002","ANCEL (CHENAL) EN AMONT DE LA PETITE RIVIERE DE LA BALEINE","QC","03","55.69083","-74.11194","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03FC003","BALEINE (PETITE RIVIERE DE LA)","QC","03","55.73417","-74.69444","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"03FC005","BOUTIN (RIVIERE) EN AMONT DU CHENAL QUENET","QC","03","55.69472","-75.50472","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03FC006","BOUTIN (RIVIERE) A LA SORTIE DES LACS MOLLET-1","QC","03","55.57500","-74.52500","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03FC007","BOUTIN (RIVIERE) A LA SORTIE DES LAC MOLLET-2","QC","03","55.57972","-74.52222","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03FC008","BALEINE (PETITE RIVIERE DE LA) EN AMONT DU CHENAL ANCEL","QC","03","55.68417","-74.34000","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03GB001","INNUKSUAC (RIVIERE) PRES DE L'EMBOUCHURE","QC","03","58.50833","-77.96611","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03GC001","KOGALUC (RIVIERE) PRES DE L'EMBOUCHURE","QC","03","59.56667","-77.24472","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03GD001","DECOUMTE (RIVIERE) EN AMONT DU LAC DE POVUNGNITUK","QC","03","59.87444","-76.59944","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03GD002","POVUNGNITUK (LAC DE)","QC","03","60.08889","-76.93889","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03GD003","QUALLUVIARTUNG (LAC)","QC","03","59.57500","-74.61111","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03HA001","ARNAUD (PAYNE)(RIVIERE) EN AMONT DE LA RIVIERE HAMELIN-1","QC","03","59.98889","-71.90833","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03HA002","ARNAUD (PAYNE)(RIVIERE) EN AVAL DE LA RIVIERE VACHON-1","QC","03","60.06667","-71.06111","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03HA003","ARNAUD (PAYNE)(RIVIERE) EN AVAL DE LA RIVIERE VACHON-2","QC","03","60.06667","-71.13056","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03HA004","ARNAUD (PAYNE)(RIVIERE) EN AMONT DE LA RIVIERE HAMELIN-2","QC","03","60.01944","-71.77500","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03HA007","BLUET (RIVIERE) PRES DE LA RIVIERE ARNAUD (PAYNE)","QC","03","60.11528","-70.91667","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03HA009","HAMELIN (RIVIERE) PRES DE LA RIVIERE ARNAUD (PAYNE)-1","QC","03","60.00000","-71.75000","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03HA010","HAMELIN (RIVIERE)","QC","03","60.01389","-71.74444","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03HA011","HAMELIN (RIVIERE) PRES DE LA RIVIERE ARNAUD (PAYNE)-2","QC","03","59.81944","-71.73889","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03HA012","HAMELIN (RIVIERE) EN AVAL DU LAC PELLETIER","QC","03","59.80944","-71.73667","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03HA015","VACHON (RIVIERE)","QC","03","60.09167","-71.19167","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Divers",,,"Fermée"
"03HA016","PAYNE (LAC)","QC","03","59.30472","-73.41111","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Divers",,,"Fermée"
"03HB001","KLOTZ (LAC)","QC","03","60.43444","-73.26667","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Divers",,,"Fermée"
"03HB002","BECARD (LAC)","QC","03","60.06556","-73.67222","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Divers",,,"Fermée"
"03HB003","LEPELLE (RIVIERE)","QC","03","59.95556","-72.40556","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Divers",,,"Fermée"
"03HB004","LEPELLE (RIVIERE) EN AVAL DE LA RIVIERE GROUST-2","QC","03","60.19167","-72.66056","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03HB005","LEPELLE (RIVIERE) EN AVAL DE LA RIVIERE GROUST-1","QC","03","60.19167","-72.67500","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03JA001","GOUDALIE (RIVIERE) PRES DE LA RIVIERE AUX FEUILLES","QC","03","58.03694","-73.26306","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03JA002","MINTO (LAC)","QC","03","57.29639","-74.75000","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier","JAN","DEC","Fermée"
"03JB001","FEUILLES (RIVIERE AUX) EN AVAL DE LA RIVIERE PELADEAU","QC","03","58.64028","-70.42056","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03JB002","FEUILLES (RIVIERE AUX)","QC","03","58.65278","-70.40556","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03JB004","FEUILLES (RIVIERE AUX) EN AMONT DU RUISSEAU DUFREBOY","QC","03","58.28417","-71.28250","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"03KA001","MELEZES (RIVIERE AUX) EN AMONT DE LA RIVIERE DU GUE","QC","03","57.25833","-71.07972","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03KC002","MELEZES (RIVIERE AUX) PRES DE LA RIVIERE KOKSOAK-2","QC","03","57.68667","-69.59167","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03KC003","MELEZES (RIVIERE AUX)-2","QC","03","57.56056","-70.08500","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03KC004","MELEZES (RIVIERE AUX) À 7,6 KM EN AMONT DE LA CONFLUENCE AVEC LA KOKSOAK","QC","03","57.68694","-69.59083","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"03KE001","HIGHFALL (RUISSEAU) PRES DE LA RIVIERE KOKSOAK","QC","03","58.02611","-68.48528","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03LA001","CANIAPISCAU (RIVIERE) A LA SORTIE DU LAC NOUVEAU","QC","03","53.85556","-68.83333","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03LA002","CANIAPISCAU (RIVIERE) EN AMONT DE LA DECHARGE DU LAC CHASTRIER","QC","03","53.99167","-69.08056","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03LB003","CANIAPISCAU (RIVIERE) A DUPLANTER","QC","03","54.91111","-69.80000","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"03LB005","CANIAPISCAU (RESERVOIR) A DUPLANTER","QC","03","54.85000","-69.80000","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"03LD004","SWAMPY BAY (RIVIERE)","QC","03","56.64278","-68.56389","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03LD006","SWAMPY BAY (RIVIERE) A LA SORTIE DU LAC LE MOYNE","QC","03","56.83333","-68.95806","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03LE002","CANIAPISCAU (RIVIERE) A LA CHUTE AU GRANITE","QC","03","55.83778","-68.41444","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03LF002","CANIAPISCAU (RIVIERE) À 1,0 KM EN AMONT DE LA CHUTE DE LA PYRITE","QC","03","57.42917","-69.20833","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"03MA002","JEANNIN (LAC)","QC","03","56.54167","-66.41111","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03MB001","FALSE (RIVIERE)","QC","03","57.67083","-68.27000","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03MB002","BALEINE (RIVIERE A LA) À 40,2 KM DE L'EMBOUCHURE","QC","03","57.88333","-67.58333","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"03MB003","BALEINE (RIVIERE A LA) PRES DE L'EMBOUCHURE-2","QC","03","57.78333","-67.49167","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"03MC001","TUNULIC (RIVIERE) PRES DE L'EMBOUCHURE","QC","03","57.91056","-66.37278","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03MD001","GEORGE (RIVIERE) À LA SORTIE DU LAC DE LA HUTTE SAUVAGE","QC","03","56.78306","-64.86806","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"03MD002","DE PAS (RIVIERE) PRES DE LA RIVIERE GEORGE","QC","03","55.86194","-64.88000","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"03ME002","GEORGE (RIVIERE) AUX CHUTES HELEN","QC","03","58.15472","-65.84361","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"04MA001","MACAMIC (LAC) A MACAMIC","QC","04","48.77778","-79.01250","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"04MA003","LA SARRE (RIVIERE) PRES DE LA SARRE","QC","04","48.80639","-79.22639","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"04MA004","ABITIBI (LAC) À MANCEBOURG","QC","04","48.75000","-79.22778","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"04MA005","DESVAUX (LAC)","QC","04","48.18611","-79.35306","SOCIÉTÉ ONTARIO POWER GENERATION","Continu",,,"Fermée"
"04MA006","ROBERTSON (LAC)","QC","04","48.66000","-78.67944","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"04MA007","TASCHEREAU (LAC)","QC","04","48.66361","-78.68333","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"04NA001","HARRICANA (RIVIERE) 3,1 KM EN AVAL DU PONT-ROUTE 111 A AMOS","QC","04","48.60056","-78.10944","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"04NA002","HARRICANA (RIVIERE) A AMOS-2","QC","04","48.56972","-78.12333","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"04NA003","HARRICANA (RIVIERE) EN AMONT DE LA RIVIERE TURGEON","QC","04","49.95556","-78.72500","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"04NA005","BOURLAMAQUE (RIVIÈRE) À 1.1 KM EN AMONT DE LA ROUTE 117","QC","04","48.08940","-77.67040","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"04NB001","TURGEON (RIVIERE) EN AMONT DE LA RIVIERE HARRICANA","QC","04","49.98528","-79.09528","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
